#OTUID	taxonomy	confidence
42a650067b638683dcee5182c5992ba4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.999046447240642
df3097704661b23d099afb1a5302f2d0	k__Bacteria	0.948712591116226
3e240aa3e312c231d897470724e764a3	k__Bacteria	0.937607516230092
4d60136aa0ca5ffaaa91e4d862cf375c	Unassigned	0.921730432463862
8d3b0f4bcd923cfc4e22679d028e0728	k__Bacteria	0.842212369188206
ebb9b7bafa6adc916ead6a8b9dc219ef	Unassigned	0.849794523511408
432427b4f957222e5ffd4731185c43d6	k__Bacteria	0.951889159287584
424a3a2cb7023e49c9fa4af9a24c274e	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__MSBL9; f__; g__; s__	0.999980540753571
5451285169621e221ed972cad0e8af4f	Unassigned	0.79658180141537
ee07356672f7675483155c1fa71efb74	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__	0.992255414799879
82acf6d5162d9deb6c860ea55f7066f3	Unassigned	0.910712851392102
4637c546c3a262a641a5f564d1e42c3d	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__	0.93407090853443
69b40170d6fea037cfdd9a6deba548fa	k__Bacteria	0.86950655776169
050770476c9451b00425f7494899bac5	k__Bacteria	0.934763919931621
1f297c7a46604500b6ab18b4f34f023e	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	0.99952117150921
dbc996087f66b8baf2522c8a5244e08f	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.966673822058112
f30289eea14ffbf28fa47b860a3a7a2c	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	0.968061087370931
faca806b3a3517b8215b1ae9aa4f41d8	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Lentisphaerales; f__3H8; g__; s__	0.999999848434922
e6ea78a2952c53f91d48d5bcc8d550ba	Unassigned	0.924003725714765
4a1b5ca88c6d997f51e1f840419930c4	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Lentisphaerales; f__; g__; s__	0.999705211667697
9361eaf42583c0db9967ee0b52ddfe3d	k__Bacteria	0.951510467294177
20649a2d9b990617dc84e42e0a95aead	k__Bacteria	0.967427803465133
f28bd95c9584294cd5883a4a8394d942	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.999070474612719
5baee82fd668b2a3cd2eeda4ef5f00d6	k__Bacteria	0.972474727149125
1f8fac3cf87ed05d286f92782d465a96	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.999606829577873
98970ed1157d6bede7b40ed1e48d241d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__SB-1; g__; s__	0.994103601550504
23351db29d4ec89db14c851d654821f0	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Z20; f__; g__; s__	0.999999919738048
